"YEAR","ELECTION_E","ELECTION_F","PROVINCE_ID","PROVINCE_E","PROVINCE_F","GENDER_E","GENDER_F","AGE_GROUP_ID","AGE_GROUP_E","AGE_GROUP_F","VOTES","ELIGIBLE_ELECTORS","TURNOUT_ELIGIBLE_ELECTOR"
2015,"GE 42, 2015","ÉG 42, 2015",60,"Yukon","Yukon","Male","Homme",9,"75 years and over","75 ans et plus",405,600,0.675664392
2015,"GE 42, 2015","ÉG 42, 2015",60,"Yukon","Yukon","Male","Homme",10,"All ages","Tous les âges",9740,73,0.6999042195
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",1,"First time","1re fois",1136,2811,0.404285519
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",2,"Not first time","2e fois ou plus",750,1803,0.416114318
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1887,4614,0.408908327
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",4205,6641,0.633190288
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",3862,6080,0.635161504
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",3728,5824,0.640052818
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",3325,4982,0.667446537
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",1569,2206,0.711158081
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",9,"75 years and over","75 ans et plus",502,976,0.514156678
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",10,"All ages","Tous les âges",19077,31323,0.6090429128
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",1,"First time","1re fois",410,1372,0.298391346
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",2,"Not first time","2e fois ou plus",470,921,0.509965773
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",3,"18 to 24 years","18 à 24 ans",879,2294,0.383356223
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",4,"25 to 34 years","25 à 34 ans",2362,3228,0.731638295
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",5,"35 to 44 years","35 à 44 ans",2020,3036,0.665261349
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",6,"45 to 54 years","45 à 54 ans",1981,2860,0.692599749
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",7,"55 to 64 years","55 à 64 ans",1506,2249,0.669781308
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",8,"65 to 74 years","65 à 74 ans",761,1061,0.71724272
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",9,"75 years and over","75 ans et plus",267,551,0.485429037
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",10,"All ages","Tous les âges",9776,15279,0.6398783448
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",1,"First time","1re fois",727,1438,0.505344955
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",2,"Not first time","2e fois ou plus",281,882,0.318112642
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",3,"18 to 24 years","18 à 24 ans",1007,2320,0.434166875
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",4,"25 to 34 years","25 à 34 ans",1843,3413,0.54006743
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",5,"35 to 44 years","35 à 44 ans",1842,3044,0.605138459
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",6,"45 to 54 years","45 à 54 ans",1747,2964,0.589346861
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",7,"55 to 64 years","55 à 64 ans",1819,2734,0.665526031
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",8,"65 to 74 years","65 à 74 ans",807,1144,0.705515147
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",9,"75 years and over","75 ans et plus",235,425,0.551345462
2015,"GE 42, 2015","ÉG 42, 2015",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",10,"All ages","Tous les âges",9301,16044,0.5796790039
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",1,"First time","1re fois",1180,2774,0.425233332
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",2,"Not first time","2e fois ou plus",812,1651,0.491710319
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1992,4425,0.450035044
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",3255,6077,0.535573292
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",2608,4550,0.573221927
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",2061,3715,0.554740877
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",1427,2406,0.593012523
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",555,1116,0.497500929
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",9,"75 years and over","75 ans et plus",126,357,0.352566099
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","All genders","Tous les genres",10,"All ages","Tous les âges",12023,22646,0.5309112084
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",1,"First time","1re fois",660,1366,0.483094341
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",2,"Not first time","2e fois ou plus",421,816,0.515762893
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",3,"18 to 24 years","18 à 24 ans",1081,2182,0.495305783
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",4,"25 to 34 years","25 à 34 ans",1852,3041,0.6090136
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",5,"35 to 44 years","35 à 44 ans",1419,2127,0.667099474
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",6,"45 to 54 years","45 à 54 ans",1025,1717,0.596992919
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",7,"55 to 64 years","55 à 64 ans",639,1110,0.57577646
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",8,"65 to 74 years","65 à 74 ans",229,558,0.410398404
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",9,"75 years and over","75 ans et plus",56,160,0.34991615
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Female","Femme",10,"All ages","Tous les âges",6301,10895,0.5783227538
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",1,"First time","1re fois",520,1408,0.369081266
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",2,"Not first time","2e fois ou plus",391,835,0.468227774
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",3,"18 to 24 years","18 à 24 ans",911,2243,0.406003002
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",4,"25 to 34 years","25 à 34 ans",1403,3036,0.462009528
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",5,"35 to 44 years","35 à 44 ans",1190,2423,0.490829996
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",6,"45 to 54 years","45 à 54 ans",1036,1998,0.518420007
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",7,"55 to 64 years","55 à 64 ans",788,1296,0.607767014
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",8,"65 to 74 years","65 à 74 ans",326,557,0.584761465
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",9,"75 years and over","75 ans et plus",70,197,0.354717405
2015,"GE 42, 2015","ÉG 42, 2015",62,"Nunavut","Nunavut","Male","Homme",10,"All ages","Tous les âges",5722,11751,0.4869527684
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",1,"First time","1re fois",1074217,1843131,0.582822058
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",2,"Not first time","2e fois ou plus",629753,1143091,0.55092121
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1703971,2986222,0.570610787
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",2511805,4373006,0.574388601
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",2648601,4278440,0.619057741
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",3234094,4854862,0.666155544
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",3466007,4700915,0.737304768
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",2505505,3179848,0.787932266
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",9,"75 years and over","75 ans et plus",1642001,2435649,0.67415336
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","All genders","Tous les genres",10,"All ages","Tous les âges",17711983,26808942,0.6606744407
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",1,"First time","1re fois",553409,894189,0.618895268
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",2,"Not first time","2e fois ou plus",326629,560259,0.582996752
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",3,"18 to 24 years","18 à 24 ans",880038,1454448,0.605067014
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",4,"25 to 34 years","25 à 34 ans",1322861,2184097,0.605679037
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",5,"35 to 44 years","35 à 44 ans",1395325,2144287,0.650717751
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",6,"45 to 54 years","45 à 54 ans",1684373,2419915,0.696046648
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",7,"55 to 64 years","55 à 64 ans",1799261,2366188,0.760405226
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",8,"65 to 74 years","65 à 74 ans",1292269,1644440,0.785840939
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",9,"75 years and over","75 ans et plus",899676,1433703,0.627518591
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Female","Femme",10,"All ages","Tous les âges",9273804,13647077,0.6795450968
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",1,"First time","1re fois",520808,948943,0.548830279
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",2,"Not first time","2e fois ou plus",303124,582832,0.520087931
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",3,"18 to 24 years","18 à 24 ans",823932,1531774,0.537893973
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",4,"25 to 34 years","25 à 34 ans",1188943,2188909,0.543166964
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",5,"35 to 44 years","35 à 44 ans",1253276,2134153,0.587247402
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",6,"45 to 54 years","45 à 54 ans",1549720,2434948,0.636448988
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",7,"55 to 64 years","55 à 64 ans",1666746,2334728,0.713893037
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",8,"65 to 74 years","65 à 74 ans",1213236,1535407,0.790172104
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",9,"75 years and over","75 ans et plus",742325,1001945,0.740883963
2015,"GE 42, 2015","ÉG 42, 2015",99,"Canada","Canada","Male","Homme",10,"All ages","Tous les âges",8438179,13161866,0.6411081193
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",1,"First time","1re fois",8346,20988,0.3976758511
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",2,"Not first time","2e fois ou plus",6607,15939,0.4145045951
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",14953,36927,0.4049398438
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",25679,54455,0.4715691553
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",32812,60704,0.540526541
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",43419,76015,0.5711892881
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",53640,83615,0.6415142853
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",49919,70510,0.7079668072
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",9,"75 years and over","75 ans et plus",26467,42255,0.6263554387
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",10,"All ages","Tous les âges",246889,424481,0.5816260502
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",1,"First time","1re fois",4520,10208,0.4428190944
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",2,"Not first time","2e fois ou plus",3522,7909,0.445373217
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",3,"18 to 24 years","18 à 24 ans",8043,18117,0.4439340721
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",4,"25 to 34 years","25 à 34 ans",13945,27364,0.5096133593
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",5,"35 to 44 years","35 à 44 ans",17945,31622,0.5674802739
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",6,"45 to 54 years","45 à 54 ans",23687,39263,0.6032929056
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",7,"55 to 64 years","55 à 64 ans",28546,42812,0.6667761011
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",8,"65 to 74 years","65 à 74 ans",25812,36009,0.7168289183
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",9,"75 years and over","75 ans et plus",13981,23241,0.6015562379
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Female","Femme",10,"All ages","Tous les âges",131959,218427,0.604129995
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",1,"First time","1re fois",3826,10780,0.354928006
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",2,"Not first time","2e fois ou plus",3085,8031,0.3841054518
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",3,"18 to 24 years","18 à 24 ans",6911,18811,0.3673845687
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",4,"25 to 34 years","25 à 34 ans",11734,27091,0.4331415565
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",5,"35 to 44 years","35 à 44 ans",14867,29082,0.5112183831
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",6,"45 to 54 years","45 à 54 ans",19732,36751,0.5368916077
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",7,"55 to 64 years","55 à 64 ans",25094,40802,0.6150080883
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",8,"65 to 74 years","65 à 74 ans",24107,34501,0.6987175485
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",9,"75 years and over","75 ans et plus",12486,19015,0.6566662571
2019,"GE 43, 2019","ÉG 43, 2019",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Male","Homme",10,"All ages","Tous les âges",114930,206053,0.5577706869
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",1,"First time","1re fois",3605,6513,0.5535603331
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",2,"Not first time","2e fois ou plus",2999,5103,0.5877560888
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",6605,11616,0.5685831335
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",10288,15789,0.6516064927
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",11573,15614,0.7411764618
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",14027,18295,0.7667341733
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",18396,22207,0.8283677006
2019,"GE 43, 2019","ÉG 43, 2019",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",15796,18351,0.8608107692
